Epoch,Loss,Accuracy,Hamming Loss,Precision,Recall,F1-Score
1.0,0.6497139432865036,79.11796733212341,0.2088203266787658,0.0843262458034362,0.0793877045116509,0.0817824879496919
2.0,0.2589952951744977,87.74083484573502,0.1225916515426497,0.4760720526952547,0.4378979907264296,0.4561878079412617
3.0,8.745138094815642,68.47404718693285,0.3152595281306715,0.0048275862068965,0.0082388651427863,0.0060879317053074
4.0,3.1959543233460965,83.19274047186933,0.1680725952813067,0.3734418722971254,0.6348304194724161,0.4702544389529562
5.0,0.3949040950499864,86.27368421052631,0.1372631578947368,0.3406669754515979,0.1820995295865313,0.2373346240722813
6.0,0.8667525819045222,64.17640653357532,0.3582359346642468,0.126640405177265,0.347842215902065,0.1856796316770903
7.0,3.537383134564456,69.63629764065335,0.3036370235934664,0.0574225347258125,0.1031898420563642,0.0737853757916648
8.0,4.112753072578317,72.77676950998185,0.2722323049001814,0.1836499201136162,0.3851451973194341,0.2487077773770886
9.0,0.4676966978149214,85.10998185117967,0.1489001814882032,0.4123192458256771,0.6402828608647106,0.5016158425464706
10.0,4.089828495364571,48.90816696914701,0.51091833030853,0.0098916967509025,0.0340902021772939,0.0153340328786288
11.0,0.2272765481546813,88.77604355716879,0.1122395644283121,0.5229023672783303,0.463295066708036,0.4912973382028757
12.0,0.8058174255641521,85.60871143375681,0.1439128856624319,0.0736524163568773,0.0196236226321654,0.0309903216345683
13.0,1.9208111019256664,54.96769509981851,0.4503230490018148,0.0337656529516994,0.1027719341665635,0.0508308596260366
14.0,0.1834940249132777,92.66642468239564,0.0733357531760435,0.8556470588235294,0.4503963339113203,0.5901493021746186
15.0,1.3804000598096162,75.27404718693285,0.2472595281306715,0.0199807156631669,0.0231131490891064,0.0214330862494972
16.0,1.1206740908817965,87.32631578947368,0.1267368421052631,0.1725941422594142,0.0203628285820066,0.0364278617949
17.0,0.6408680111148722,88.29909255898366,0.1170090744101633,0.4940898345153664,0.0129708930677093,0.0252781809385582
18.0,0.691215905295977,64.64609800362976,0.3535390199637023,0.0049767851181986,0.0102021772939346,0.0066900546626417
19.0,0.2113411605848122,92.88058076225046,0.0711941923774954,0.9354223433242508,0.4238533242792765,0.5833722757976125
20.0,0.5043772010827106,87.6442831215971,0.123557168784029,0.433877727995375,0.1864017385904998,0.2607713690062543
21.0,0.2892645094916873,92.4065335753176,0.0759346642468239,0.974597798475868,0.3582321817615935,0.5238962221210742
22.0,0.2198377463833562,92.33030852994555,0.0766969147005444,0.8371355373917286,0.4264230673626646,0.5650294371937914
23.0,0.2621319960958554,91.40254083484574,0.0859745916515426,0.9211803533294506,0.2932270423927821,0.4448507007921999
24.0,0.3657256826427392,86.9459165154265,0.130540834845735,0.4266666666666667,0.3465272591486183,0.3824438491654646
25.0,0.1993196877972985,89.93321234119782,0.1006678765880217,0.5863906226214035,0.4774121583937535,0.5263193851409053
26.0,0.5942716622585511,86.21923774954628,0.1378076225045372,0.4401825719190989,0.6518665509115714,0.5255080360936836
27.0,0.6166231407409125,87.71833030852994,0.1228166969147005,0.2551892551892551,0.0259369570613055,0.047087980173482
28.0,0.1983558422125687,91.1535390199637,0.0884646098003629,0.6544638639584317,0.5160148975791434,0.5770512286547272
29.0,0.5933715834433232,84.77313974591651,0.1522686025408348,0.0692376681614349,0.0238684145436557,0.0354991493079505
30.0,0.1479816308004931,94.33974591651544,0.0566025408348457,0.8344061795944641,0.6437395244894158,0.7267757647965799
31.0,1.2367192396822713,83.43157894736842,0.1656842105263158,0.3756113705733093,0.6360692489724747,0.4723127788952856
32.0,1.076045081178408,77.11724137931034,0.2288275862068965,0.0212527964205816,0.0212250977471606,0.0212389380530973
33.0,0.2137840294379754,88.08058076225045,0.1191941923774954,0.4923140839218944,0.5133044554455446,0.5025902026719985
34.0,0.1769585772879902,92.92921960072596,0.0707078039927404,0.9217175022908758,0.4350862015695483,0.5911342456552766
35.0,13.242646944232105,68.51833030852994,0.3148166969147005,0.0047912885662431,0.0082089552238805,0.0060508824203529
36.0,1.6042569621112392,74.49509981851179,0.255049001814882,0.2040721457791,0.4106641721234799,0.2726538724302838
37.0,0.5046299814205221,83.18548094373865,0.1681451905626134,0.308597969323828,0.3554809008336444,0.3303845041919629
38.0,0.3535612120125962,88.02250453720508,0.1197749546279491,0.3564645726807889,0.0302992673537812,0.0558512160228898
39.0,15.32799259170838,48.954627949183305,0.510453720508167,0.0040995607613469,0.0138931960553246,0.0063309921851815
40.0,0.2299437283064508,91.78294010889292,0.0821705989110707,0.881489663878807,0.3457967066980314,0.4967320261437908
41.0,0.1593697035737102,93.06424682395644,0.0693575317604355,0.9128641080135016,0.4518843987870536,0.604520241741866
42.0,0.457646314886874,84.88711433756806,0.1511288566243194,0.405133306804616,0.6343302180685358,0.4944633317144244
43.0,4.040101571988561,70.58294010889293,0.2941705989110708,0.0975906786913304,0.1845052893590541,0.1276586584000688
44.0,1.222220298207855,78.52050816696915,0.2147949183303085,0.0223992035838725,0.0194986072423398,0.0208485008935071
45.0,3.037703469963734,83.2087114337568,0.1679128856624319,0.3723756504020667,0.6350605026372944,0.4694710766548924
46.0,15.252330122924432,48.63956442831216,0.5136043557168785,0.0039750966547474,0.0136075556107866,0.0061528087993594
47.0,0.2280105974830245,90.44718693284936,0.0955281306715063,0.6353263350068462,0.4316546762589928,0.5140514790058717
48.0,2.073288696224214,56.539382940108894,0.434606170598911,0.0314013803746731,0.0907514092795638,0.0466582798541331
49.0,1.0457017523453989,80.01379310344828,0.1998620689655172,0.0309457006106618,0.0232011384025242,0.0265195714437254
50.0,3.8870797259051626,72.65771324863884,0.2734228675136116,0.2278173820718944,0.5587104773713577,0.3236603936216061
